개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
3010000,PHMD120003010033084000010,2000-10-25,,폐업,2017-01-02,,,100-896,04608,우리약국,I,2026-05-03 23:05:17,"서울특별시 중구 다산로 185, 5층 (신당동, 신흥빌딩 )",폐업,03,42,03,0222329110,201114.378396275    ,450876.543087634    ,서울특별시 중구 신당동 295번지 27호 신흥빌딩 5층,2000-10-25,2017-01-02 09:10:05
3010000,PHMD120003010033084000011,2000-11-10,,폐업,2017-12-05,,,100-281,04556,한국약국,I,2026-05-03 23:05:17,서울특별시 중구 마른내로 54-1 (인현동1가),폐업,03,29,03,0222759580,199389.257171219    ,451326.825886905    ,서울특별시 중구 인현동1가 97번지 2호,2000-11-10,2017-12-05 14:19:05
3010000,PHMD120003010033084000012,2000-12-09,,폐업,2018-06-01,,,100-380,04619,삼성중앙약국,I,2026-05-03 23:05:17,서울특별시 중구 퇴계로46길 15 (묵정동),폐업,03,51,03,0222795005,199931.46766049     ,451057.080371241    ,서울특별시 중구 묵정동 30번지 13호,2000-12-09,2018-06-01 10:42:00
3010000,PHMD120003010033084000014,2000-12-12,,폐업,2001-02-02,,,100-450,,찬정약국,I,2026-05-03 23:05:17,서울특별시 중구 다산로42길 12 (신당동),폐업,03,22,03,22355625,201428.30714506     ,451382.652803149    ,서울특별시 중구 신당동 112번지 1호,2000-12-12,2009-01-23 11:17:41
3010000,PHMD120003010033084000015,2000-11-21,,폐업,2001-05-18,,,100-330,,용약국,I,2026-05-03 23:05:17,서울특별시 중구 을지로27길 30 (주교동),폐업,03,15,03,22793817,199856.977884968    ,451753.877737377    ,서울특별시 중구 주교동 275번지 5호,2000-11-21,2009-01-23 11:20:53
3010000,PHMD120003010033084000016,2000-10-25,,폐업,2002-02-27,,,100-450,,메디온남산타운약국,I,2026-05-03 23:05:17,"서울특별시 중구 다산로 32 (신당동,남산타운아파트 2단지상가 306호)",폐업,03,44,03,,200750.455125653    ,449638.824308081    ,서울특별시 중구 신당동 844번지 남산타운아파트 2단지상가 306호,2000-10-25,2009-01-23 11:23:04
3010000,PHMD120003010033084000017,2000-10-05,,폐업,2001-12-03,,,100-032,,성산약국,I,2026-05-03 23:05:17,"서울특별시 중구 마른내로 8-1 (저동2가,1,2층)",폐업,03,82,03,22639339,198940.651133492    ,451360.515681136    ,"서울특별시 중구 저동2가 88번지 12호 1,2층",2000-10-05,2009-01-23 11:24:55
3010000,PHMD120003010033084000018,2000-10-04,,폐업,2003-02-18,,,100-192,,한전약국,I,2026-05-03 23:05:17,"서울특별시 중구 남대문로 92 (을지로2가,한전매장 2층)",폐업,03,46,03,,198453.646026812    ,451437.923635005    ,서울특별시 중구 을지로2가 199번지 4호 한전매장 2층,2000-10-04,2009-01-23 11:27:17
3010000,PHMD120003010033084000019,2000-10-02,,폐업,2005-07-28,,,100-450,,누가약국,I,2026-05-03 23:05:17,서울특별시 중구 동호로 194 (신당동),폐업,03,33,03,22332767,200858.103248887    ,450349.189200351    ,서울특별시 중구 신당동 374번지 17호,2000-10-02,2009-01-23 11:29:07
3010000,PHMD120003010033084000020,2000-09-07,,폐업,2001-09-21,,,100-110,,하나약국,I,2026-05-03 23:05:17,"서울특별시 중구 서소문로 100 (서소문동,중앙빌딩 2층)",폐업,03,25,03,,197511.245797769    ,451114.28520546     ,서울특별시 중구 서소문동 58번지 9호 중앙빌딩 2층,2000-09-07,2009-01-23 11:31:14
3010000,PHMD119893010033084000038,1989-04-26,,폐업,1990-10-31,,,100-300,,영빈약국,I,2026-05-03 23:05:09,서울특별시 중구 충무로 30-2 (초동),폐업,03,61,03,,199322.300353889    ,451289.124934594    ,서울특별시 중구 초동 35번지 3호,1989-04-26,2009-02-02 09:35:56
3010000,PHMD119893010033084000039,1989-04-22,,폐업,1989-11-17,,,100-450,,모범약국,I,2026-05-03 23:05:09,서울특별시 중구 다산로 124 (신당동),폐업,03,36,03,,200900.926475987    ,450278.135145343    ,서울특별시 중구 신당동 369번지 83호,1989-04-22,2009-02-02 09:37:19
3010000,PHMD119893010033084000040,1989-04-14,,폐업,1989-10-31,,,100-412,,제세약국,I,2026-05-03 23:05:09,서울특별시 중구 장충단로 226-2 (광희동2가),폐업,03,22,03,,200619.174344931    ,451404.293344774    ,서울특별시 중구 광희동2가 33번지 5호,1989-04-14,2009-02-02 09:38:20
3010000,PHMD119893010033084000041,1989-04-14,,폐업,1990-11-28,,,100-440,,은아약국,I,2026-05-03 23:05:09,서울특별시 중구 난계로11길 13 (황학동),폐업,03,22,03,,201933.988731333    ,451520.369730546    ,서울특별시 중구 황학동 2504번지,1989-04-14,2009-02-02 09:39:31
3010000,PHMD119893010033084000042,1989-04-04,,폐업,1990-01-03,,,100-162,,서부역약국,I,2026-05-03 23:05:09,서울특별시 중구 한강대로 405 (봉래동2가),폐업,03,31,03,,197229.761422932    ,450418.159244379    ,서울특별시 중구 봉래동2가 122번지 11호,1989-04-04,2009-02-02 09:40:44
3010000,PHMD119893010033084000043,1989-04-04,,폐업,1992-04-27,,,100-193,,새소망약국,I,2026-05-03 23:05:09,서울특별시 중구 을지로11길 22 (을지로3가),폐업,03,17,03,,199131.174385661    ,451671.221142086    ,서울특별시 중구 을지로3가 96번지 2호,1989-04-04,2009-02-02 09:42:03
3010000,PHMD119893010033084000044,1989-03-27,,폐업,1989-10-30,,,100-161,,대구약국,I,2026-05-03 23:05:09,,폐업,03,21,03,,,,서울특별시 중구 봉래동1가 22번지,1989-03-27,2009-02-02 09:43:19
3010000,PHMD119893010033084000045,1989-03-21,,폐업,1990-04-04,,,100-070,,롯데지하약국,I,2026-05-03 23:05:09,,폐업,03,18,03,,198259.65357739     ,451392.198218657    ,서울특별시 중구 소공동 1번지,1989-03-21,2009-02-02 09:44:25
3010000,PHMD119893010033084000046,1989-03-21,,폐업,1990-04-04,,,100-070,,롯데지하약국,I,2026-05-03 23:05:09,,폐업,03,18,03,,198259.65357739     ,451392.198218657    ,서울특별시 중구 소공동 1번지,1989-03-21,2009-02-02 09:45:32
3010000,PHMD119893010033084000047,1989-03-15,,폐업,1989-10-06,,,100-180,,다동약국,I,2026-05-03 23:05:09,"서울특별시 중구 다동길 46 (다동,다동빌딩 102호)",폐업,03,27,03,,198345.02215434     ,451737.693394501    ,서울특별시 중구 다동 92번지 다동빌딩 102호,1989-03-15,2009-02-02 09:48:19
3010000,PHMD119893010033084000048,1989-03-15,,폐업,1989-11-02,,,100-230,,보인약국,I,2026-05-03 23:05:09,서울특별시 중구 을지로11길 29 (수표동),폐업,03,18,03,,199111.274344793    ,451713.70616392     ,서울특별시 중구 수표동 11번지 3호,1989-03-15,2009-02-02 09:49:51
3010000,PHMD119893010033084000049,1989-02-10,,폐업,1990-07-02,,,100-430,,금호약국,I,2026-05-03 23:05:09,,폐업,03,20,03,,,,서울특별시 중구 흥인동 122.124번지,1989-02-10,2009-02-02 09:52:29
3010000,PHMD119893010033084000050,1989-02-10,,폐업,1991-05-16,,,100-193,,선인약국,I,2026-05-03 23:05:09,서울특별시 중구 을지로15길 11 (을지로3가),폐업,03,28,03,,199331.225166949    ,451641.467145274    ,서울특별시 중구 을지로3가 202번지 5호,1989-02-10,2009-02-02 09:53:56
3010000,PHMD119893010033084000051,1989-01-23,,폐업,1989-07-24,,,100-095,,부활약국,I,2026-05-03 23:05:09,,폐업,03,26,03,,197477.060775895    ,450610.74637891     ,서울특별시 중구 남대문로5가 63번지 7호,1989-01-23,2009-02-02 09:55:07
3010000,PHMD119893010033084000052,1989-01-12,,폐업,1989-07-27,,,100-193,,선명약국,I,2026-05-03 23:05:09,서울특별시 중구 충무로9길 11 (을지로3가),폐업,03,22,03,,199213.319095804    ,451611.043618452    ,서울특별시 중구 을지로3가 65번지 19호,1989-01-12,2009-02-02 09:56:18
3010000,PHMD119893010033084000053,1989-01-07,,폐업,1995-04-21,,,100-440,,영보약국,I,2026-05-03 23:05:09,서울특별시 중구 퇴계로 423-6 (황학동),폐업,03,19,03,,201585.646021087    ,451516.994656249    ,서울특별시 중구 황학동 737번지,1989-01-07,2009-02-02 09:57:55
3010000,PHMD119903010033084000003,1990-04-12,,폐업,1992-03-19,,,100-450,,서린약국,I,2026-05-03 23:05:09,서울특별시 중구 퇴계로88길 63 (신당동),폐업,03,17,03,,201641.363400185    ,451210.115520834    ,서울특별시 중구 신당동 52번지 11호,1990-04-12,2009-01-29 11:04:47
3010000,PHMD119903010033084000004,1990-12-29,,폐업,1991-04-03,,,100-450,,서린약국,I,2026-05-03 23:05:09,서울특별시 중구 퇴계로88길 63 (신당동),폐업,03,16,03,,201641.363400185    ,451210.115520834    ,서울특별시 중구 신당동 52번지 11호,1990-12-29,2009-01-29 11:30:46
3010000,PHMD119903010033084000005,1990-12-24,,폐업,1992-11-16,,,100-191,,동경약국,I,2026-05-03 23:05:09,,폐업,03,18,03,,,,서울특별시 중구 을지로1가 37번지 5호,1990-12-24,2009-01-29 11:32:05
3010000,PHMD119903010033084000006,1990-12-24,,폐업,2008-05-22,,,100-130,,중앙구내약국,I,2026-05-03 23:05:10,서울특별시 중구 서소문로 88 (순화동),폐업,03,27,03,,197375.183833059    ,451036.59540776     ,서울특별시 중구 순화동 7번지,1990-12-24,2009-01-29 11:33:45
3010000,PHMD119903010033084000007,1990-12-20,,폐업,1997-05-28,,,100-360,,중림약국,I,2026-05-03 23:05:10,,폐업,03,19,03,,197171.353048481    ,450568.108724595    ,서울특별시 중구 중림동 129번지 21호,1990-12-20,2009-01-29 11:35:08
3010000,PHMD119903010033084000008,1990-12-18,,폐업,1991-07-22,,,100-440,,은아약국,I,2026-05-03 23:05:10,서울특별시 중구 난계로11길 13 (황학동),폐업,03,18,03,,201933.988731333    ,451520.369730546    ,서울특별시 중구 황학동 2504번지,1990-12-18,2009-01-29 11:36:39
3010000,PHMD119903010033084000009,1990-12-13,,폐업,1992-01-23,,,100-450,,약수약국,I,2026-05-03 23:05:10,서울특별시 중구 다산로 153 (신당동),폐업,03,19,03,,200975.910346095    ,450574.121653104    ,서울특별시 중구 신당동 370번지 53호,1990-12-13,2009-01-29 12:58:01
3010000,PHMD119903010033084000010,1990-11-16,,폐업,1991-02-04,,,100-450,,신덕약국,I,2026-05-03 23:05:10,서울특별시 중구 다산로44길 19 (신당동),폐업,03,24,03,,201523.098007991    ,451422.935453518    ,서울특별시 중구 신당동 120번지 16호,1990-11-16,2009-01-29 12:59:40
3010000,PHMD119903010033084000011,1990-11-16,,폐업,1991-04-18,,,100-193,,삼가약국,I,2026-05-03 23:05:10,서울특별시 중구 충무로 63 (을지로3가),폐업,03,30,03,,199253.244462964    ,451635.079200731    ,서울특별시 중구 을지로3가 104번지 2호,1990-11-16,2009-01-29 13:01:12
3010000,PHMD119903010033084000012,1990-11-06,,폐업,1991-03-30,,,100-102,,대웅약국,I,2026-05-03 23:05:10,,폐업,03,22,03,,,,서울특별시 중구 태평로2가 244번지 3호,1990-11-06,2009-01-29 13:04:59
3010000,PHMD119903010033084000013,1990-11-02,,폐업,1991-07-03,,,100-300,,영빈약국,I,2026-05-03 23:05:10,서울특별시 중구 충무로 30-2 (초동),폐업,03,63,03,,199322.300353889    ,451289.124934594    ,서울특별시 중구 초동 35번지 3호,1990-11-02,2009-01-29 13:06:44
3010000,PHMD119903010033084000014,1990-10-25,,폐업,1992-06-26,,,100-191,,세림약국,I,2026-05-03 23:05:10,서울특별시 중구 을지로 29 (을지로1가),폐업,03,23,03,,198256.131665999    ,451576.096658087    ,서울특별시 중구 을지로1가 87번지,1990-10-25,2009-01-29 13:08:17
3010000,PHMD119903010033084000015,1990-10-19,,폐업,1996-01-05,,,100-450,,청구약국,I,2026-05-03 23:05:10,서울특별시 중구 다산로 154 (신당동),폐업,03,21,03,,201019.018198504    ,450559.544441353    ,서울특별시 중구 신당동 340번지 8호,1990-10-19,2009-01-29 13:09:48
3010000,PHMD119903010033084000016,1990-10-19,,폐업,1991-10-21,,,100-094,,한진약국,I,2026-05-03 23:05:10,서울특별시 중구 남대문로 6-2 (남대문로4가),폐업,03,71,03,,197855.46882559     ,450898.879766108    ,서울특별시 중구 남대문로4가 20번지 6호,1990-10-19,2009-01-29 13:11:19
3010000,PHMD119903010033084000017,1990-10-18,,폐업,1996-01-25,,,100-195,,경보약국,I,2026-05-03 23:05:10,서울특별시 중구 동호로 349 (을지로5가),폐업,03,27,03,,200115.066620683    ,451477.289419261    ,서울특별시 중구 을지로5가 274번지 10호,1990-10-18,2009-01-29 13:12:59
3010000,PHMD119903010033084000018,1990-05-15,,폐업,1991-10-01,,,100-360,,보건약국,I,2026-05-03 23:05:10,,폐업,03,28,03,,,,서울특별시 중구 중림동 232번지 3호,1990-05-15,2009-01-29 13:14:24
3010000,PHMD119903010033084000019,1990-09-04,,폐업,1993-05-08,,,100-290,,영화약국,I,2026-05-03 23:05:10,서울특별시 중구 퇴계로45길 27 (예관동),폐업,03,24,03,,199841.032235228    ,451278.865592871    ,서울특별시 중구 예관동 70번지 21호,1990-09-04,2009-01-29 13:15:58
3010000,PHMD119903010033084000020,1990-09-04,,폐업,1990-12-22,,,100-450,,서린약국,I,2026-05-03 23:05:10,서울특별시 중구 퇴계로88길 63 (신당동),폐업,03,16,03,,201641.363400185    ,451210.115520834    ,서울특별시 중구 신당동 52번지 11호,1990-09-04,2009-01-29 13:17:16
3010000,PHMD119903010033084000021,1990-08-28,,폐업,1998-03-31,,,100-195,,동도약국,I,2026-05-03 23:05:10,서울특별시 중구 을지로38길 6 (을지로5가),폐업,03,19,03,,200271.5161105      ,451564.047720917    ,서울특별시 중구 을지로5가 77번지 18호,1990-08-28,2009-01-29 13:18:46
3010000,PHMD119903010033084000022,1990-07-27,,폐업,2001-01-12,,,100-230,,천수약국,I,2026-05-03 23:05:10,서울특별시 중구 수표로 67 (수표동),폐업,03,22,03,,198989.394558244    ,451675.09180947     ,서울특별시 중구 수표동 47번지 6호,1990-07-27,2009-01-29 13:20:12
3010000,PHMD119903010033084000023,1990-07-18,,폐업,1993-03-04,,,100-300,,초동약국,I,2026-05-03 23:05:10,서울특별시 중구 을지로16길 27 (초동),폐업,03,0,03,,199352.279317955    ,451429.092657369    ,서울특별시 중구 초동 10번지 3호,1990-07-18,2009-01-29 13:22:27
3010000,PHMD119903010033084000024,1990-07-13,,폐업,1990-08-16,,,100-272,,덕우당약국,I,2026-05-03 23:05:10,서울특별시 중구 필동로 17 (필동2가),폐업,03,19,03,,199601.188599843    ,450862.402540517    ,서울특별시 중구 필동2가 75번지,1990-07-13,2009-01-29 14:45:26
3010000,PHMD119903010033084000025,1990-07-07,,폐업,1996-07-11,,,100-013,,극동약국,I,2026-05-03 23:05:10,"서울특별시 중구 퇴계로 173 (충무로3가,극동 아케이드 6호)",폐업,03,30,03,,199145.32420106     ,451040.432662092    ,서울특별시 중구 충무로3가 60번지 1호 극동 아케이드 6호,1990-07-07,2009-01-30 13:33:41
3010000,PHMD119903010033084000026,1990-06-29,,폐업,1996-07-25,,,100-095,,평강약국,I,2026-05-03 23:05:10,서울특별시 중구 세종대로 5-1 (남대문로5가),폐업,03,30,03,,197513.435974358    ,450609.937701926    ,서울특별시 중구 남대문로5가 63번지 13호,1990-06-29,2009-01-30 13:38:08
3010000,PHMD119903010033084000027,1990-06-15,,폐업,1991-05-22,,,100-392,,정의약국,I,2026-05-03 23:05:10,서울특별시 중구 장충단로7길 7 (장충동2가),폐업,03,19,03,,200454.560606053    ,451111.370177139    ,서울특별시 중구 장충동2가 83번지 2호,1990-06-15,2009-01-30 13:39:26
3010000,PHMD120013010033084000026,2001-02-16,,폐업,2002-09-02,,,100-450,,다운약국,I,2026-05-03 23:05:17,서울특별시 중구 퇴계로88길 45 (신당동),폐업,03,11,03,22539359,201733.858450146    ,451255.225602577    ,서울특별시 중구 신당동 155번지 18호,2001-02-16,2009-01-23 11:13:15
3010000,PHMD120013010033084000027,2001-01-18,,폐업,2003-07-05,,,100-271,,케이팜성심약국,I,2026-05-03 23:05:17,서울특별시 중구 퇴계로34길 16 (필동1가),폐업,03,23,03,22671224,199328.884543627    ,450884.640605162    ,서울특별시 중구 필동1가 32번지 7호,2001-01-18,2009-01-23 11:14:58
3010000,PHMD120023010033084000001,2002-02-20,,폐업,2012-08-20,,,100-011,,신약국,I,2026-05-03 23:05:17,,폐업,03,27,03,027785045,,,서울특별시 중구 충무로1가 50-10 회현지하도상가 나-7호,2002-02-20,2012-08-20 12:52:33
3010000,PHMD120023010033084000002,2002-05-27,,폐업,2011-10-31,,,100-011,,메디홈약국,I,2026-05-03 23:05:17,"서울특별시 중구 소공로 지하 58 (충무로1가, 회현지하상가 화-2호)",폐업,03,37,03,027532129,198294.579463422    ,450952.394190021    ,서울특별시 중구 충무로1가 50번지 10호  회현지하상가 화-2호,2002-05-27,2011-10-31 14:43:08
3010000,PHMD120023010033084000003,2002-09-09,,폐업,2010-04-30,,,100-110,,서소문약국,I,2026-05-03 23:05:17,,폐업,03,22,03,027743212,,,서울특별시 중구 서소문동 119,2002-09-09,2010-04-30 17:43:14
3010000,PHMD120023010033084000004,2002-10-30,,폐업,2012-09-05,,,100-380,,신삼성대학약국,I,2026-05-03 23:05:17,,폐업,03,26,03,0222737501,,,서울특별시 중구 묵정동 31-2,2002-10-30,2012-09-05 09:43:04
3010000,PHMD120023010033084000005,2002-12-17,,폐업,2003-11-24,,,100-011,,명동밀리오레약국,I,2026-05-03 23:05:17,"서울특별시 중구 퇴계로 115 (충무로1가,1층)",폐업,03,10,03,21241612,198562.632745775    ,450975.116406048    ,서울특별시 중구 충무로1가 24번지 1호 1층,2002-12-17,2009-01-22 14:44:46
3010000,PHMD120023010033084000006,2002-12-03,,폐업,2003-10-30,,,100-051,,초당약국,I,2026-05-03 23:05:17,,폐업,03,15,03,,,,서울특별시 중구 회현동1가 25번지,2002-12-03,2009-01-22 14:47:03
3010000,PHMD120023010033084000007,2002-11-29,,폐업,2003-01-29,,,100-051,,남진약국,I,2026-05-03 23:05:17,,폐업,03,28,03,,,,서울특별시 중구 회현동1가 117번지,2002-11-29,2009-01-23 09:01:21
3010000,PHMD120023010033084000008,2002-10-23,,폐업,2004-04-21,,,100-450,,큰나무약국,I,2026-05-03 23:05:17,서울특별시 중구 왕십리로 413 (신당동),폐업,03,40,03,22337491,202069.665572698    ,451404.186308065    ,서울특별시 중구 신당동 170번지 29호,2002-10-23,2009-01-23 09:14:24
3010000,PHMD120023010033084000009,2002-09-27,,폐업,2004-05-31,,,100-093,,청송약국,I,2026-05-03 23:05:17,서울특별시 중구 남대문로 21-1 (남대문로3가),폐업,03,68,03,,197993.975153303    ,450998.992487913    ,서울특별시 중구 남대문로3가 90번지,2002-09-27,2009-01-23 09:17:18
3010000,PHMD120023010033084000010,2002-08-19,,폐업,2003-06-28,,,100-450,,은석약국,I,2026-05-03 23:05:17,서울특별시 중구 다산로 96 (신당동),폐업,03,99,03,22350306,200742.567402951    ,450054.005569445    ,서울특별시 중구 신당동 366번지 109호,2002-08-19,2009-01-23 09:20:14
