안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
20160442,시도,42번,동해역길,3,1,4,17.4,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,322,,횡단보도,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160441,시도,42번,동해역길,3,1,4,17.6,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,308,,직진및우회전,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160440,시도,42번,동해역길,3,1,4,17.5,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,325,,자전거횡단도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160439,시도,42번,동해역길,3,1,4,17.5,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160438,시도,42번,동해역길,3,1,4,17.5,,강원특별자치도 동해시 송정동 1147,37.4942901,129.1435901,3,302,,자전거전용도로,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160437,시도,42번,동해역길,3,1,4,17.5,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,302,,자전거전용도로,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160436,시도,42번,동해역길,3,2,4,28,,강원특별자치도 동해시 송정동 1108-1,37.4910401,129.1206501,1,122,,양측방통행,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160469,시도,42번,대동로,3,1,4,18.2,,강원특별자치도 동해시 송정동 606-43,37.4942901,129.1435901,3,309,,직진및좌회전,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030003,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1532-2,37.4962801,129.1154701,1,134,,자전거,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030002,시도,7번,용정로,3,1,4,18.5,,강원특별자치도 동해시 효가동 32-3,37.4958801,129.1154001,1,107,,우합류도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030001,시도,42번,동해역길,3,2,4,26.9,,강원특별자치도 동해시 송정동 1435-6,37.4926501,129.1151101,2,224,,최고속도제한60,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999009,시도,42번,송정중앙로,3,1,1,8.6,,강원특별자치도 동해시 송정동 819-2,37.4962101,129.1256201,1,118,,도로폭이좁아짐,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999006,시도,7번,발한로,3,1,1,7.1,,강원특별자치도 동해시 발한동 241-22,37.5487301,129.1050801,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999005,시도,7번,발한로,3,1,1,6.9,,강원특별자치도 동해시 발한동 241-22,37.5487301,129.1050801,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999004,시도,7번,발한로,3,1,1,6.8,,강원특별자치도 동해시 발한동 241-22,37.5487301,129.1050801,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999003,시도,7번,전천로,3,1,2,10,,강원특별자치도 동해시 단봉동 58-3,37.4789401,129.1237201,3,112,,좌로굽은도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999002,시도,7번,전천로,3,1,2,10,,강원특별자치도 동해시 단봉동 58-3,37.4789401,129.1237201,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
999001,시도,7번,전천로,3,2,2,9.9,,강원특별자치도 동해시 단봉동 58-3,37.4789401,129.1237201,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060009,시도,7번,촛대바위길,1,1,1,5.9,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,226,,서행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060008,시도,7번,촛대바위길,1,1,1,5.9,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060007,시도,7번,촛대바위길,1,1,1,6,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,226,,서행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060006,시도,7번,촛대바위길,1,1,1,6,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,325,,자전거횡단도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060005,시도,7번,추암택지길,2,1,1,7.3,,강원특별자치도 동해시 추암동 456-2,37.4778301,129.1579901,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060004,시도,7번,촛대바위길,2,1,1,6,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,224,,최고속도제한,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030032,시도,42번,동해역길,3,2,4,18.5,,강원특별자치도 동해시 송정동 1435-7,37.4927401,129.1152001,3,322,,횡단보도,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030031,시도,7번,효가1로,3,1,4,18.4,,강원특별자치도 동해시 효가동 63-1,37.4933401,129.1152201,1,102,,ㅜ자형교차로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030030,시도,7번,효가1로,3,1,4,18.4,,강원특별자치도 동해시 효가동 63-1,37.4933401,129.1152201,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030029,시도,7번,효가1로,3,1,4,18.4,,강원특별자치도 동해시 효가동 63-1,37.4933401,129.1152201,2,226,,천천히,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030028,시도,7번,효가1로,3,1,4,18.4,,강원특별자치도 동해시 효가동 35-1,37.4950101,129.1152901,2,224,,최고속도제한50,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030026,시도,7번,효자1로,3,1,4,14.6,,강원특별자치도 동해시 효가동 30-1,37.4955101,129.1141101,1,102,,T자형교차로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030025,시도,7번,효가1로,3,1,4,19.5,,강원특별자치도 동해시 효가동 210-2,37.4956701,129.1118701,2,224,,최고속도제한50,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030024,시도,7번,효가1로,3,1,4,19.5,,강원특별자치도 동해시 효가동 216-1,37.4956601,129.1112901,1,101,,┼자형교차로,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030023,시도,7번,효가1로,3,1,4,19.5,,강원특별자치도 동해시 효가동 216-1,37.4956601,129.1112901,3,311,,유턴,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030018,시도,7번,효가1로,3,1,4,19.5,,강원특별자치도 동해시 효가동 216-1,37.4956601,129.1112901,3,322,,횡단보도,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030017,시도,7번,효가1로,3,1,4,19.5,,강원특별자치도 동해시 효가동 210-2,37.4956701,129.1118701,1,132,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030015,시도,7번,효가1로,3,1,4,14.5,,강원특별자치도 동해시 효가동 208-3,37.4955401,129.1126501,1,101,,┼자형교차로,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030014,시도,7번,효자1로,3,1,4,14.5,,강원특별자치도 동해시 효가동 30-1,37.4955101,129.1141101,2,224,,최고속도제한50,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030013,시도,7번,효자1로,3,1,4,14.5,,강원특별자치도 동해시 효가동 30-1,37.4955101,129.1141101,1,134,,자전거,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030012,시도,7번,용정로,3,2,4,18.5,,강원특별자치도 동해시 효가동 31-1,37.4956101,129.1151501,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030011,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1533-8,37.4961901,129.1153401,1,105,,ㅓ자형교차로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030010,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1533-8,37.4961901,129.1153401,1,133,,어린이보호,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030009,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1533-8,37.4961901,129.1153401,2,226,,천천히,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030008,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1535-1,37.4967501,129.1153601,1,107,,우합류도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030007,시도,7번,용정로,3,1,4,18.5,,강원특별자치도 동해시 효가동 21-1,37.4968901,129.1152501,2,224,,최고속도제한50,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17030004,시도,42번,동해역길,3,1,4,18.5,,강원특별자치도 동해시 송정동 1533-5,37.4967901,129.1156501,2,224,,최고속도제한50,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18110005,시도,7번,발한로,3,1,1,7.1,,강원특별자치도 동해시 발한동 599-51,37.5407801,129.1002950371,2,226,,천천히,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18110001,시도,7번,추암택지길,3,2,6,22.2,,강원특별자치도 동해시 추암동 514-2,37.4784301,129.1567401,3,303,,자전거및보행자겸용도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18030008,시도,7번,효자남길,3,1,2,7.4,,강원특별자치도 동해시 동회동 452,37.4911101,129.1064001,2,224,,최고속도제한30,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18030007,시도,7번,청운로,3,1,2,7.7,,강원특별자치도 동해시 동회동 169,37.4900801,129.1065001,2,226,,천천히,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18030006,시도,7번,효자로,3,1,2,7.7,,강원특별자치도 동해시 동회동 169,37.4900801,129.1065001,3,322,,횡단보도,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18030002,시도,7번,효자남길,3,1,1,6.3,,강원특별자치도 동해시 동회동 453,37.4899601,129.1058901,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18030001,시도,7번,효자남길,3,1,2,7.6,,강원특별자치도 동해시 동회동 452,37.4911101,129.1064001,3,310,,좌우회전,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060020,시도,7번,촛대바위길,1,1,1,6,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,224,,최고속도제한,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060019,시도,7번,촛대바위길,2,1,1,8.4,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,319,,캠프장전용주차,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060018,시도,7번,추암택지길,2,1,1,7.3,,강원특별자치도 동해시 추암동 456-2,37.4778301,129.1579901,2,224,,최고속도제한,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060017,시도,7번,촛대바위길,2,1,1,8.4,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,224,,최고속도제한,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060016,시도,7번,촛대바위길,1,1,1,5.4,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,224,,최고속도제한,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060015,시도,7번,촛대바위길,1,1,1,5.4,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060014,시도,7번,촛대바위길,1,1,1,6,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,326,,일방통행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060013,시도,7번,촛대바위길,1,1,1,4.7,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,226,,서행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060012,시도,7번,촛대바위길,1,1,1,4.7,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,3,303,,자전거및보행자겸용도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060011,시도,7번,촛대바위길,1,1,1,6.1,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,2,226,,서행,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
17060010,시도,7번,촛대바위길,1,1,1,6.1,,강원특별자치도 동해시 추암동 1,37.4770967562,129.1591918777,1,134,,자전거,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
20160435,시도,42번,동해역길,3,2,4,15.8,,강원특별자치도 동해시 송정동 1117-1,37.4915601,129.1225601,3,325,,자전거횡단도,3, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
19030003,시도,7번,효자남길,3,1,2,10.8,,강원특별자치도 동해시 동회동 458,37.4903901,129.1045301,2,224,,최고속도제한30,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
19030002,시도,7번,효자남길,3,2,1,11.2,,강원특별자치도 동해시 동회동 458,37.4903901,129.1045301,3,322,,횡단보도,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18110083,시도,7번,배골길,3,1,3,12.7,,강원특별자치도 동해시 이도동 752,37.4769701,129.1068601,1,129,,과속방지턱,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18110079,시도,7번,배골길,3,1,2,7,,강원특별자치도 동해시 이도동 752,37.4769701,129.1068601,1,111,,우로굽은도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
18110078,시도,7번,배골길,3,1,2,7,,강원특별자치도 동해시 이도동 752,37.4769701,129.1068601,1,112,,좌로굽은도로,1, ,,강원특별자치도 동해시청,033-530-2520,2026-01-16,4211000,강원특별자치도 동해시
