무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
G6587,충청남도,부여군,군도,,팔충로,1,,충청남도 부여군 충화면 천당리 728,36.1824001,126.8145001,충화초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6586,충청남도,부여군,일반국도,29,충절로,1,,충청남도 부여군 양화면 원당리 531-6,36.1279001,126.8581001,양화초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6585,충청남도,부여군,군도,,흥수로,2,,충청남도 부여군 규암면 합송리 1135,36.2648001,126.8455001,합송초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6584,충청남도,부여군,군도,,월함로,1,,충청남도 부여군 부여읍 쌍북리 715-1,36.2847001,126.9230001,부여초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6583,충청남도,부여군,군도,,증산로,2,,충청남도 부여군 석성면 증산리 1339,36.2512001,127.0010001,석양초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6582,충청남도,부여군,군도,,석성로,1,,충청남도 부여군 석성면 석성리 448-6,36.2235001,126.9903001,석성초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6581,충청남도,부여군,일반국도,40,흥수로,1,,충청남도 부여군 구룡면 태양리 81-3,36.2528001,126.8156001,구룡초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6580,충청남도,부여군,군도,,성충로,2,,충청남도 부여군 내산면 운치리 362,36.2804001,126.7786001,내산초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6579,충청남도,부여군,지방도,606,만수로,1,,충청남도 부여군 외산면 장항리 338-1,36.3148001,126.7158001,외산초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6578,충청남도,부여군,군도,,세도로,1,,충청남도 부여군 세도면 청송리 443-2,36.1750001,126.9465001,세도초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6577,충청남도,부여군,일반국도,39,충의로,2,,충청남도 부여군 은산면 신대리 333-3,36.3135001,126.8556001,은산초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6917,충청남도,당진시,지방도,70,면천로,1,,충청남도 당진시 면천면 문봉리 870-16,36.8088431,126.6912931,문봉리 입구,1,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6960,경기도,하남시,시도,,위례순환로,1,,경기도 하남시 학암동 676-3,37.4771482,127.1518165,위례유치원 앞 어린이보호구역,2,30,,,2,2021,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
G6961,경기도,하남시,시도,,천현로,3,,경기도 하남시 창우동 520-7,37.5365411,127.2220591,하남초교 정문 앞 어린이보호구역(한국애니메이션고교→하남시청),2,30,,,2,2021,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
G6962,경기도,하남시,시도,,신장동로,3,,경기도 하남시 신장동 621,37.5434138,127.2147609,신평초교 정문 앞 어린이보호구역(신장중학교→신장고교),2,30,,,2,2021,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
G6616,충청북도,청주시,시도,,오송생명11로,2,,충청북도 청주시 흥덕구 오송읍 봉산리 1609,36.6195881,127.3149421,(화학물질안전원→대광로제비앙),2,60,,,99,2018,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6615,충청북도,청주시,시도,,오송생명11로,1,,충청북도 청주시 흥덕구 오송읍 정중리 822,36.6276706,127.3034675,(화학물질안전원→대광로제비앙),2,50,,,99,2018,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6614,충청북도,청주시,시도,,오송생명4로,2,,충청북도 청주시 흥덕구 신촌동 288-101,36.6596853,127.3819382,옥산교차로(오송→오창),2,70,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6613,충청북도,청주시,시도,,오송가락로,2,,충청북도 청주시 흥덕구 오송읍 오송리 13-33,36.6191116,127.3283209,오송역 주차장B 입구(오송역→오송지하차도),2,30,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6612,충청북도,청주시,시도,,1순환로,1,,충청북도 청주시 청원구 내덕동 719-9,36.6590742,127.4775804,내덕시영아파트사거리(율량동→봉명동),2,50,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6611,충청북도,청주시,시도,,월평로,1,,충청북도 청주시 상당구 용암동 2953,36.6120242,127.4999125,용암사거리(용암동→분평동),2,50,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6610,경상북도,청도군,일반국도,20,청려로,1,,경상북도 청도군 화양읍 서상리 676-2,35.6568631,128.6967505,서상교차로(각남면 방면),2,70,,,99,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6609,경상북도,청도군,지방도,30,이서로,2,,경상북도 청도군 이서면 팔조리 469,35.6990381,128.6873691,목림교차로(청도박물관 방면),2,60,,,99,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6608,경상북도,문경시,시도,,청운로,1,,경상북도 문경시 문경읍 상리 462-5,36.7362311,128.1040091,문경초등학교(문경읍행정복지센터방면),1,30,,,2,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6607,경상북도,상주시,지방도,32,백화로,2,,경상북도 상주시 이안면 양범리 325-6,36.5753031,128.1480208,양범교차로(문경시청방면),2,60,,,99,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6606,경상북도,상주시,지방도,901,상풍로,1,,경상북도 상주시 모서면 정산리 877-38,36.3075681,127.8706601,정산보건소(양방향),1,60,,,99,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6605,경상북도,상주시,지방도,916,치산효령로,2,,경상북도 상주시 사벌국면 덕담리 1400,36.4681941,128.2125231,사벌국면복지회관(양방향),1,60,,,99,2020,경상북도경찰청,054-824-2152,2026-04-06,1320000,경찰청
G6604,충청남도,예산군,일반국도,32,차동로,2,,충청남도 예산군 대술면 산정리 115-1,36.6443481,126.8821071,산정휴게소 입구,2,70,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6603,충청남도,보령시,시도,,해안로,2,,충청남도 보령시 남곡동 847-8,36.3455201,126.5493801,보령노을점 앞,1,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6602,충청남도,보령시,시도,,대해로,2,,충청남도 보령시 신흑동 2109,36.3069912,126.5195601,호텔마스타대천 앞 네거리,2,40,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6601,충청남도,보령시,지방도,610,토정로,2,,충청남도 보령시 주교면 은포리 899-1,36.3778621,126.5367471,봉대산교차로인근,1,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6600,충청남도,천안시,시도,,다가로,2,,충청남도 천안시 동남구 청당동 949,36.7872381,127.1469151,청수회전교차로전,1,30,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6599,충청남도,천안시,시도,,풍세로,1,,충청남도 천안시 동남구 청수동 425,36.7875071,127.1469691,청수회전교차로전,1,30,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6598,충청남도,천안시,시도,,동서대로,1,,충청남도 천안시 서북구 성정동 1544,36.8259361,127.1372491,시민문화여성회관사거리,2,50,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6597,충청남도,논산시,시도,,장안로,2,,충청남도 계룡시 금암동 482,36.2703491,127.2471181,금암초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6596,충청남도,논산시,시도,,체육로,2,,충청남도 계룡시 엄사면 엄사리 231-6,36.2826961,127.2368471,신도초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6595,충청남도,논산시,시도,,신도안1길,1,,충청남도 계룡시 신도안면 남선리 1336,36.2993401,127.2429651,용남초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6594,충청남도,논산시,시도,,번영3길,2,,충청남도 계룡시 엄사면 엄사리 569,36.2865941,127.2384381,엄사초등학교 건너편,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6593,충청남도,논산시,시도,,번영3길,1,,충청남도 계룡시 엄사면 엄사리 569,36.2865941,127.2384381,엄사초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6592,충청남도,논산시,시도,,계룡대로,1,,충청남도 계룡시 엄사면 엄사리 161-3,36.2884501,127.2450321,평리사거리,2,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6591,충청남도,논산시,시도,,계룡대로,2,,충청남도 계룡시 금암동 237-22,36.2830121,127.2492151,연화교차로,2,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6590,충청남도,부여군,지방도,68,부흥로,1,,충청남도 부여군 세도면 귀덕리 602-2,36.1630001,126.9759001,세도영농회사 앞,1,60,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6636,인천광역시,연수구,시도,,용담로,3,,인천광역시 연수구 청학동 510,37.4199841,126.6721399,청학초교앞 용담공원4 (청학공고4 → 용담공원),2,30,,,,,인천광역시경찰청,032-455-2352,2026-04-06,1320000,경찰청
G6635,인천광역시,연수구,시도,,함박뫼로,3,,인천광역시 연수구 연수동 642,37.4233412,126.6763188,함박초교 앞 (함박뫼4 → 용담지하차도),2,30,,,,,인천광역시경찰청,032-455-2352,2026-04-06,1320000,경찰청
G6634,인천광역시,연수구,시도,,원인재로,3,,인천광역시 연수구 연수동 649,37.4124299,126.6829385,연화초교 앞 (연수구청4 → 연화4),2,30,,,,,인천광역시경찰청,032-455-2352,2026-04-06,1320000,경찰청
G6633,인천광역시,연수구,시도,,선학로,3,,인천광역시 연수구 선학동 353,37.4243041,126.7013223,선학초교 건너편 (비류대로 → 선학금호아파트),2,30,,,,,인천광역시경찰청,032-455-2352,2026-04-06,1320000,경찰청
G6632,인천광역시,연수구,시도,,먼우금로,3,,인천광역시 연수구 연수동 645,37.4216031,126.6817315,문남초교 건너편 (연수고가차도 → 함박뫼4),1,30,,,,,인천광역시경찰청,032-455-2352,2026-04-06,1320000,경찰청
G6631,충청북도,옥천군,군도,,대청로,2,,충청북도 옥천군 안내면 서대리 산 6-6,36.4212011,127.6646411,(옥천→보은),1,70,,,99,2019,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6630,충청북도,옥천군,군도,,대청로,1,,충청북도 옥천군 안내면 서대리 산 3-4,36.4246311,127.6687291,(보은→옥천),1,70,,,99,2019,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6629,충청북도,음성군,군도,,음성로,1,,충청북도 음성군 감곡면 주천리 336-9,37.0867838,127.6248284,(감곡→생극),1,60,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6628,충청북도,음성군,군도,,시장로,2,,충청북도 음성군 음성읍 읍내리 326-4,36.9349262,127.6932002,(평촌사거리→교동사거리),1,50,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6627,충청북도,음성군,군도,,대금로,1,,충청북도 음성군 금왕읍 도청리 444-2,36.9777672,127.5497953,(금왕→대소),2,70,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6626,충청북도,음성군,군도,,대금로,1,,충청북도 음성군 금왕읍 무극리 544-1,36.9873376,127.5902461,용계오거리(금석사거리→대소),2,50,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6625,충청북도,음성군,군도,,대금로,2,,충청북도 음성군 금왕읍 금석리 431-105,36.9887191,127.5962857,(대소→금석교차로),2,50,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6624,충청북도,음성군,군도,,오태로,2,,충청북도 음성군 대소면 오산리 119-3,36.9678154,127.4856163,대소초등학교(대소터미널→오산교),1,30,,,2,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6623,충청북도,음성군,군도,,장감로,2,,충청북도 음성군 감곡면 오향리 505-1,37.1159631,127.6435448,감곡초등학교(감곡사거리→장호원),2,30,,,2,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6622,충청북도,음성군,군도,,덕금로,2,,충청북도 음성군 금왕읍 무극리 49-1,36.9913806,127.5912203,용천초등학교(용계사거리→무극로),2,30,,,2,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6621,충청북도,음성군,군도,,설성로,1,,충청북도 음성군 음성읍 읍내리 470,36.9303034,127.6848455,남신초등학교(종합운동장사거리→신천사거리),2,30,,,2,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6620,충청북도,청주시,시도,,무심서로,1,,충청북도 청주시 흥덕구 문암동 444,36.6720951,127.4576033,(문암생태공원→차량등록사업소),2,50,,,99,2019,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6619,충청북도,청주시,일반국도,17,17번 국도,1,,충청북도 청주시 서원구 남이면 부용외천리 495-3,36.5328611,127.4262531,외천삼거리(청주 → 신탄진),2,70,,,99,2020,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6618,충청북도,청주시,시도,,오송생명8로,1,,충청북도 청주시 흥덕구 오송읍 봉산리 1391,36.6202241,127.3205581,(대광로제비앙→만수초등학교),2,50,,,99,2018,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6617,충청북도,청주시,시도,,오송생명8로,2,,충청북도 청주시 흥덕구 오송읍 봉산리 1617,36.6163689,127.3110582,(소방산업기술원→라이크텐아파트),2,30,,,99,2018,충청북도경찰청,043-240-2651,2026-04-06,1320000,경찰청
G6662,충청남도,천안시,시도,,신사대화로,1,,충청남도 천안시 동남구 성남면 신사리 325-3,36.7423721,127.2364445,신사초등학교 앞,1,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6661,충청남도,천안시,시도,,청수로,1,,충청남도 천안시 동남구 청수동 246-1,36.7880001,127.1503001,천안청수초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6660,충청남도,천안시,시도,,중앙로,2,,충청남도 천안시 동남구 성황동 산 7-19,36.8142001,127.1530001,천안초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6659,충청남도,천안시,시도,,영성로,2,,충청남도 천안시 동남구 오룡동 110-4,36.8044001,127.1502001,천안중앙초등학교 앞,2,30,,,99,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6658,충청남도,천안시,시도,,버들1길,1,,충청남도 천안시 동남구 오룡동 63-6,36.8044001,127.1526001,천안남산초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6657,충청남도,천안시,시도,,충절로,1,,충청남도 천안시 동남구 삼룡동 401-13,36.7912001,127.1628001,천안삼거리초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6656,충청남도,천안시,시도,,풍세2길,2,,충청남도 천안시 동남구 풍세면 보성리 480-9,36.7271001,127.1195001,풍세초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6655,충청남도,천안시,시도,,통정9로,2,,충청남도 천안시 동남구 신방동 2149,36.7712796,127.1296872,천안새샘초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
G6654,충청남도,천안시,시도,,신촌4로,1,,충청남도 천안시 동남구 신방동 917,36.7875001,127.1242001,천안신촌초등학교 앞,2,30,,,2,2020,충청남도경찰청,041-336-2152,2026-04-06,1320000,경찰청
